feed_fe_percent,ore_mass_flow,solid_feed_percent,conc_fe,tail_fe,conc_mass,tail_mass,mass_pull_pct,fe_recovery_percent
36.535719069532966,101.06438600688924,28.426160864810683,54.430979785903254,12.635804752584347,58.008037701995136,43.121580743122045,57.39711088537253,85.51031872193823
36.42760620630244,100.55204111017865,28.42554934537307,54.41589140670969,12.642414625860669,57.80376936826349,43.061342047677655,57.48642069326642,85.87374114261725
36.319950823880774,99.70808174454446,28.43013652533444,54.36745625028287,12.639044811232118,57.559062988875304,42.98019133146156,57.727580334303894,86.4126086920899
36.29211117621418,99.71825016432669,28.356648594769215,54.396276923251,12.634261015266445,57.57478661538027,43.008092886580975,57.73746181917774,86.53954978568561
36.4973366232997,100.90239415820862,28.378748588649533,54.383139645077534,12.631081234173575,57.7338833271413,42.85475127149397,57.217555449297066,85.257462490088
36.53609151028912,101.15392813904528,28.367702018919132,54.345493627740034,12.6308754751038,57.5928210291727,42.98669072836602,56.935822551553436,84.6890089706013
36.37753729428034,100.51652904459743,28.344180582337895,54.292696078609254,12.628494956672425,57.20816897658465,43.03402058278624,56.914190651372756,84.94321181222048
36.64323034227144,99.77100763723621,28.353859698992242,54.25639758683646,12.62479050464119,56.989595425135576,42.97174734852024,57.12039677132228,84.57624856200387
36.4988424531061,102.22205043263783,28.362618816769288,54.289140822668585,12.623952663221962,57.36375372758121,42.96153107440354,56.1168099101893,83.469315489865
36.60398471486444,102.0379139021576,28.418414631953674,54.318967429334506,12.625464615052383,57.649386857324785,43.0460940134778,56.49800613584064,83.84096373717533
36.453576247849156,99.00055790851191,28.47551318362889,54.295568418052,12.628357698771794,57.49964229480828,43.1180999045191,58.080119455432445,86.50709818373797
36.33311027748952,102.34422159326468,28.39586065495236,54.355907488032,12.626210334103911,57.39920710817874,43.13832132443015,56.084463015698205,83.90478711881656
36.48992518658744,100.76531729907455,28.433730759759445,54.3511623003274,12.623150450495029,57.94621114775553,42.860785654120505,57.50610696314228,85.65443027991131
36.23195122764777,101.1376855793718,28.34435335911111,54.373646030970704,12.625137801164918,58.235700633583036,43.22247298378092,57.58061428831122,86.41179493444986
36.558108707823386,102.05626698016079,28.287568960550168,54.343462942135844,12.635148299332954,57.42376102369333,43.34341081668347,56.26676609174448,83.64029283949779
36.28704094795528,102.5347126565204,28.17239653508624,54.29642334900666,12.631908026557472,57.87669601485631,42.945629849193814,56.44595329265382,84.46027276547294
36.628746187263545,101.84237660743155,28.185504475817705,54.30845283015793,12.630358341719198,57.76901892601566,43.3910301567153,56.723950137864506,84.10306906638317
36.404365896542764,101.04120841558397,28.1762483406889,54.2476555877895,12.6295243326607,57.633438485642635,43.27142403387539,57.03953801561384,84.99698145961942
36.67005570267339,99.38785822923312,28.252296656896608,54.30506113094739,12.627496866173539,58.051500036481876,43.42492549230322,58.40904620621665,86.49855485759957
36.28345980854624,98.71634369231845,28.44355026243623,54.27164531135224,12.627723521030955,58.18650602099369,43.492333784193406,58.94313326914825,88.16526426097599
36.381578883312706,101.63192847170816,28.486135873287097,54.344197114678295,12.629857176155646,58.30318356132358,43.79269497870236,57.36699523275676,85.69070921316418
36.59088364532478,102.1094899300539,28.533177444391843,54.32927899364819,12.632746626727503,57.977347437827916,43.63845353165058,56.77958775187598,84.30498957108799
36.74524195513009,99.96272039074012,28.505961675608617,54.3869716883989,12.628299434698526,57.528154367913956,43.53480501898438,57.54960863714448,85.17970678894478
36.84008594393649,100.53584262679229,28.45458780844388,54.305571039014694,12.633406032601723,56.87085225897539,43.02400998242135,56.56773820466255,83.38588922579045
36.541727007320084,100.26924681186426,28.43317584970969,54.28053602400904,12.628918567702616,57.44106270775994,42.80683646569646,57.28681977190566,85.09612267933936
36.8660952353859,100.25574800494621,28.621986056364385,54.32113755323634,12.629598807288566,58.01323414455551,43.145927652974464,57.86524493507681,85.26278439852018
36.46930539400878,101.92193021194,28.66690997034246,54.39001541737622,12.632302405022429,57.78661272630564,43.30349294286127,56.69693716174935,84.55733535446386
36.714477924345914,101.03548047693809,28.582878780549077,54.46002102607767,12.63606050584336,57.90154913784621,42.928174667787545,57.30813459244405,85.00739738968778
36.33113527177014,100.53180606390661,28.580080208054454,54.42466293912473,12.639153404771143,57.6752750522649,42.75783400512836,57.37017697225251,85.9415077760836
36.57109537145083,103.0,28.441008562601297,54.47930796253826,12.634539802073377,57.794467372517715,42.783838938483484,56.11113337137642,83.58775377159292
36.057481085918546,99.10804153212392,28.4142610575891,54.40006259233124,12.6416685864919,58.06103423575679,42.59977617752189,58.58357539729756,88.38526909025093
36.27502648491229,100.95871470175062,28.434584546631697,54.42482313374232,12.643865320620245,58.10479960289522,43.01417323394781,57.553030240674886,86.34903389973991
36.56327691812485,99.23427836083738,28.471072363116658,54.33706038999527,12.645260508884402,57.72066049412296,42.96114918101307,58.16605052967494,86.44116355751832
36.239598502927926,100.04705210550652,28.4490513674081,54.355825624612464,12.635785781292418,58.387272729039225,43.05870563832259,58.35981320815511,87.53396729743409
36.56524865052605,100.33692842472398,28.654235893085488,54.22702346129998,12.634522098690384,57.248134238706186,43.428459554040046,57.055896704726806,84.61508025785616
36.666373052552096,101.07169782383217,28.510066770557486,54.20684136079997,12.628733179890588,57.364212380386945,43.24953714975284,56.75595999225489,83.90688970437813
36.42728649067261,100.0386545757391,28.501043482735746,54.27039852972304,12.62285868562246,57.131010348736915,43.34490674555704,57.10893513215246,85.0825018224625
36.36442417996753,100.02663972139929,28.52540808888252,54.22283371059881,12.62498739598776,57.01798565545011,42.924724786470975,57.00280026826885,84.99662595200701
36.48083675154281,100.21102221947842,28.485515283232964,54.272213052676186,12.623280523888749,57.28686950159154,43.0152941018344,57.16623604150448,85.04569571674911
36.41852586751999,99.49117470347115,28.545741041633146,54.33852726318534,12.627803931456043,57.69050457410546,42.91774450814965,57.985549719409136,86.51776257393769
36.60550221232394,101.28087624544105,28.63547246446358,54.31324370042176,12.630180839570684,57.432782881312065,42.94266687025929,56.70644351667256,84.1379218960238
36.67106204079093,100.98539457034839,28.60750767135973,54.27934996949031,12.627938885180189,57.256510858274154,42.909719585659765,56.697813680757726,83.9223163992233
36.62315352429876,101.18474465146154,28.603360071846293,54.2929153658402,12.627192450317796,57.296030810711784,42.92500346086947,56.62516717126902,83.94540373937195
37.010632025775735,100.71057289565194,28.69552113812686,54.28106714820936,12.628953057785456,57.073794515767005,42.904365125644276,56.67110500394254,83.11579369787194
36.592454942679495,100.60922071235626,28.701752467847854,54.31953362966726,12.628505107519002,57.616566573844196,42.79405319106287,57.267680005763175,85.01079457060035
36.995589717253424,101.99859683644073,28.819564120367577,54.36310531056448,12.629348727580119,57.84189151077298,42.93050503375321,56.708516886291115,83.33023203729702
36.559838980012664,101.84835852033854,28.883510732726922,54.377557114193536,12.632849112581042,57.97488277519564,42.92536882079213,56.92274634315131,84.66448367192424
36.769393394759156,102.24026485984244,28.837421590690244,54.48500053181142,12.63604471686088,58.18240959866658,42.98849456706341,56.907530197057675,84.32575375292157
36.973692120356915,101.18189889126734,28.91459322626242,54.439777250345486,12.645362469686123,57.971272931926535,42.710220361417996,57.294114428731916,84.35940930926597
36.960868443758585,102.15126427270528,28.874584336234932,54.51531292328954,12.64090172731024,58.555538074270814,42.7680803971479,57.32238214688137,84.54746145915627
36.66961857559846,100.35169248680913,27.91769133795272,54.4390925681782,12.645195670599017,58.51315379288796,42.805877573263615,58.308088625988354,86.5631974774887
36.83917634476778,100.54294337271544,28.719948223799307,54.452226195801956,12.638099177236086,58.73656775048765,43.04409067141769,58.41938357896444,86.35007088894629
36.80323725578396,101.91759565020735,28.867033305914983,54.511943043570454,12.642649167069067,58.69041983541102,43.14250420489161,57.586150321719856,85.29502240846317
36.614201581979046,101.5333823094559,28.843744155989853,54.546241872966434,12.649416439404906,58.94067641064111,42.89047202407551,58.05053970427213,86.48116421372254
36.81257450300338,100.36221115460046,27.9583459600804,54.53754115259473,12.651628437024304,58.25442869808797,42.91958005022491,58.04418618114281,85.99200776529986
37.027375678533666,99.57084771132119,28.6412940025179,54.53647532467365,12.649692893976315,58.15733957759453,42.862884821495484,58.40799884139386,86.02733326909623
36.75917681900508,100.38502561569088,28.760094008518898,54.51808096902995,12.651448884491368,58.49480025748995,42.70447152737835,58.270444121246314,86.42176092096247
36.76442438397667,99.8717242951683,28.716679740690697,54.45851905786457,12.652339121955137,58.42389552440877,42.863164521313195,58.49893544617139,86.65348211594987
36.773473872954014,102.26103338390288,28.977262285619954,54.5201309586859,12.644421131570741,58.10153462353437,42.99534243665282,56.816885866401044,84.23637290300034
36.37460897626121,101.26510606056756,28.842683563293626,54.582919051499026,12.647001059215482,57.921915969648126,42.82354868468934,57.19829684966163,85.83047611222996
36.72162261492638,99.7075765657326,28.838167467541577,54.541304031691695,12.649371668806822,57.89845499836379,42.40896606421849,58.06826019905721,86.24669632166008
36.448594467423646,99.40280763786023,28.853498552211736,54.52082171181027,12.646404704365617,57.73533328031774,42.45107669938221,58.08219571690215,86.88096437139592
36.52681422569516,99.64688183413642,28.842641673867803,54.49487489957556,12.644766836119185,58.36842904909771,42.387925046679875,58.57526896451487,87.38927886529855
37.03311946745773,99.84490983000455,29.128809402955458,54.37716532281571,12.649819818817097,58.1141237378879,42.751084846407096,58.20439302998292,85.4637672391252
36.59424296805509,100.21732921244474,29.1495530437507,54.40094019865583,12.642552682594946,57.77550410082496,43.02366934119141,57.65021334618699,85.7027104351751
36.51008715159727,101.48238255222466,29.079603648237978,54.340305506865135,12.64420191102678,57.340243586457774,42.70992882484939,56.50265804209854,84.09653165736802
36.863085571188364,99.37797894027852,29.118002414589146,54.32254185037854,12.636578389056506,57.249925392779126,42.62155205023282,57.608260907764716,84.89325067610423
36.484950334140905,102.62485783582272,28.966279851506915,54.43842575407908,12.632332349403619,57.61709660949093,42.56560312723413,56.14341186388355,83.77040205184849
36.58379678064974,99.3691688928707,29.01308097058342,54.38835815635636,12.64385919559087,57.622236806153836,42.271869325804,57.988043422478476,86.20959965851007
36.90195441098887,98.8883546748022,29.144861235725354,54.33798963468084,12.637863562433349,57.9236775858995,42.40440386073066,58.574821854791224,86.2512057586608
36.687710981589895,101.97911494734187,29.167209045592976,54.402732082880505,12.632528745527692,57.705423704094166,42.759762329834345,56.5855310020008,83.90840966922524
36.399822065264146,101.59940833480998,29.18538370602382,54.344123589464914,12.638719578307722,58.266175845512926,42.397698491565734,57.34893224328923,85.6206784737903
36.79109597438954,100.08216140124658,29.330489799640176,54.33386836274762,12.633632998489857,57.6832143590927,42.98112822378461,57.63585992895456,85.11785646541992
36.62262209215951,100.63707251654772,29.176903208090796,54.406707453998536,12.631667861701713,57.47199133963146,42.68437313895694,57.10817087826294,84.84011708358256
36.979936519848025,100.6534190462633,29.156492574787954,54.39370843322986,12.642113858957769,58.11926650548908,42.24404531215487,57.74196947922429,84.9325376891234
36.5868773128192,100.37497090748302,29.394066908332256,54.30392057429529,12.640371638753983,58.132458985995974,42.647598630421655,57.9152934844459,85.96053362319627
36.88934052336286,98.93204314543249,29.47231914587223,54.34960881495091,12.638416672480226,57.99115844476575,42.983497896207254,58.61716447068353,86.36153191206105
37.019086331100546,97.73796076852575,29.59392577974038,54.33772465535442,12.638708049510885,57.95143453349927,42.67050023016717,59.29265771233605,87.03154043405887
36.53295458088203,99.37153314085968,29.701768151413383,54.42997286483349,12.638011235049184,58.170912940251995,42.693359256895405,58.53880996058943,87.21620997393745
36.64762558398583,102.03056152424675,29.792264129609155,54.36839868605139,12.64771835531095,57.96007625556952,42.51405444121339,56.80658362523642,84.27511843711282
36.74719131037473,102.0643305425424,29.703724369195104,54.40966842218546,12.641807994408166,57.64669243579863,42.56058648095613,56.480743203200035,83.6281196015408
36.5106844456891,99.93882126207374,29.5275296340947,54.46256902903721,12.644872938273894,57.24030386808472,42.15981483447639,57.2753442008097,85.43697371213688
36.70839996327858,99.23671413434096,29.425436352652795,54.35837709479215,12.651490351366267,57.19995301426023,41.63657759850912,57.639910302578365,85.35408743153809
36.60795745226713,100.46954181072273,29.42259688631842,54.32056667371823,12.641363449456701,58.03090385160229,41.876308174306956,57.75969792012018,85.70648952525495
36.59404673194497,100.62566014807766,29.627139084182353,54.32840641459586,12.638414927532542,58.51476851098566,42.414807616388394,58.15094124587815,86.33229313333828
36.637319498663814,100.78256121689714,29.76055563912162,54.27580010128976,12.640377453898502,57.96701799063196,42.686011681298794,57.51691293683182,85.20755644027463
36.63058104311873,97.6457406631844,29.711597491376185,54.30508852387061,12.638244006092151,57.61908051580244,42.61665422733908,59.008288661101524,87.48019409277713
36.63665570780392,103.0,29.65361024346202,54.29550063007423,12.635476365501766,57.729366873855625,42.345369588184475,56.04792900374333,83.06299540022928
36.48613481519614,101.29839140753379,29.676214508963234,54.274769618507236,12.633835345352207,57.8419537445782,42.4639191676134,57.100564916054886,84.93966328860742
36.483599728846876,99.96028444858283,29.69976353676884,54.267762072927525,12.63112626459629,57.979286111870465,42.55025265309818,58.00232205390894,86.27592223061411
36.553447248849835,99.43239648800765,29.667946368388566,54.264561275647694,12.633288558574211,57.13478761597176,42.59845685502994,57.46093791761589,85.30228531824088
36.55741909271587,101.13282170692739,29.522601842376854,54.2659492465524,12.63397608559048,58.255246297335844,42.08053797506385,57.60271029137664,85.50564647925437
36.476430868022796,100.63301387345498,29.781025875602875,54.223503382493774,12.63562949301646,58.222761730696234,42.72377007766227,57.85652192024258,86.00576419859713
36.60819542649868,100.22188192709272,29.836434768614023,54.19710592768848,12.635318752226418,57.82318171313686,42.88391348008514,57.69516656572148,85.4156020926024
36.60819542649868,100.58089997213582,29.71765768131532,54.20159210934677,12.63280152569964,57.52136703962165,42.73923401046855,57.189155252694036,84.67347898391334
36.402596614789815,100.00203584843311,29.727278287377903,54.21306052882879,12.629080892772327,57.847506950246064,42.519904890232155,57.84632928665767,86.14843012913026
36.48080806467919,100.50996917975925,29.813505344684472,54.18582571004847,12.627382837534126,57.83678036016029,42.702934038492465,57.54332712680553,85.4704942100303
36.37256065694806,100.82805816805279,29.776821986045636,54.20216966772214,12.622404212003406,57.802579766644754,42.74627823219579,57.32787164293461,85.42964722188643
36.82653797169918,100.43865785236478,29.80224528965409,54.21866210321363,12.625504199167091,57.87534151353586,42.62428844959901,57.62257556110225,84.83607544823325
36.532490211985646,100.38083765474227,29.85082682976367,54.16843052505454,12.628842237117937,57.61028897264166,42.627833558811446,57.391719693345266,85.09738489993302
36.56420299501131,101.47886805513497,29.802262774791448,54.157172630802776,12.628335812500406,57.68700973383912,42.63990266625903,56.84632755510922,84.19809875930427
36.44832673411164,98.48356122741879,29.87494403023829,54.12118700357095,12.625147929163795,57.73308492965067,42.68420934061889,58.62205246247454,87.04638451579278
36.540950062640455,99.28075267986182,29.93280895010149,54.22309200219749,12.626123382038536,57.95614945319787,42.83616296644041,58.37601739390694,86.62413419589589
36.32920061197684,100.10437598159993,29.979145419001355,54.20398738596769,12.634738563777248,57.85775647718639,42.59586334526513,57.797429842448814,86.23507000835642
36.52796892724093,99.34762225432492,30.058718744765685,54.201030699057064,12.631833362197387,58.14371653855987,42.60653451539105,58.52552403289016,86.84150304397129
36.39274658281306,99.68321931566993,30.140934220873902,54.16361889172744,12.632076777682874,57.35002048647467,42.790974906978775,57.53227161019206,85.6257448549222
36.515720858275685,101.37117590809558,29.971415065417215,54.165280856447666,12.63226074425319,57.25236538742655,42.4310840261665,56.47795329841323,83.77608686622938
36.52796892724093,99.93860985574648,29.95900580281808,54.10278437319855,12.629989438441186,57.30017156349579,42.303983345048536,57.335369829742554,84.92131487066668
36.35708636132906,100.38083765474227,29.968897470370536,54.119274998891434,12.628027160239254,57.24894600115702,42.49248955212619,57.031747631020515,84.89450455506041
36.828390364361454,99.67983055183788,29.981124585790017,54.088765383933186,12.625563177578378,57.238332949662464,42.34974466186805,57.42218123043058,84.33425565652746
36.708767373268095,100.17273134629144,30.06765745595712,54.10880177472815,12.61879865990709,57.79038329015684,42.393809143382214,57.69073330982537,85.03626452936223
36.79526313749128,100.16769512586052,30.221858487779095,54.12523570752501,12.618496504438884,57.65876268354617,42.6583646159081,57.56223362342324,84.67311270686095
36.80628344717406,100.70040626798809,30.28777156726789,54.086356589246165,12.620089764819427,57.60020257143902,42.555490933784284,57.19957317565431,84.05403158869196
36.67609485511807,100.63715070141326,30.340115451465678,54.19264251645917,12.622283794116784,57.68657747566929,42.67370104279516,57.321354066177065,84.69810272164857
36.47368665044018,100.04434352985658,30.536566560223687,54.223380010128714,12.633368080060828,57.79699275153605,42.35419151327147,57.77137488466552,85.8854561125375
36.374317451408714,99.01254581836541,30.648018514256435,54.258868467771535,12.637160227508886,57.91906653829788,42.31716309894529,58.49669459519616,87.25839219059294
36.786701988839276,99.79240290711631,30.780347402907584,54.27918828785943,12.643446157197896,58.153574918534595,42.237742974718415,58.274551192701665,85.98474898725111
36.606149248409075,99.64039953421715,30.92098760493972,54.25321971560581,12.645636656958565,58.174701187137444,42.26881797242606,58.38465267008477,86.53069100042266
37.07380047618524,100.01194240346513,30.937150113517614,54.17259290191127,12.640823255834928,57.89328958637361,42.34069516961227,57.886376561733265,84.58412873155167
36.57661996120761,101.02678364662371,30.136171352780337,54.087499478099254,12.633376338564464,57.3985742997546,42.37893282570999,56.81520506534788,84.0152091029531
37.03536783523448,100.77701194423793,30.187177825397466,54.14671890959953,12.629409395951647,57.65617231838489,42.26633031717658,57.21163111115786,83.64496666854694
36.67797743433055,101.2356969351775,29.67155984589677,54.12607702129202,12.63580051916055,57.635966842690664,42.104789589228474,56.93245425039717,84.01582146358683
36.985484682454505,100.0592549365903,30.02275469680781,54.244008936179725,12.634405554437352,58.04609222326137,42.0713931633919,58.01171741689104,85.08170556590736
37.07827931221846,101.98896439765001,29.21720366911198,54.214990114572124,12.641313240559889,58.14422245592656,41.856531345159055,57.01030773214352,83.35913444366216
36.58952495381317,101.17458799659964,29.926031279139877,54.32354776281362,12.63712559289619,58.43147301477728,42.2431561838561,57.753111894798224,85.74459319787458
36.67272908436054,100.62075354310733,29.622015781312445,54.31362170019298,12.64354100093048,58.4267982555244,42.16612792833686,58.066349334676325,85.99833745724229
36.52183257600392,101.09812223383464,30.06111333351514,54.375486430887975,12.640552577309972,58.320285845990554,42.43589689107399,57.686814114211536,85.88694369541074
36.40033425806566,99.76620755796733,30.222458317230068,54.477353188238745,12.64553580844428,58.81673893359664,42.189890478182164,58.954570263104614,88.23240257944431
36.66363391384377,98.24544415922709,30.202055614199775,54.37164811583922,12.653536619987896,58.5651613129651,42.39234126912596,59.6110708381023,88.40237099885076
36.468140525595416,99.65373503678346,30.50722023046059,54.3432796097472,12.64454350597284,58.30916957445476,42.58761753376767,58.5117753518542,87.1917712990279
36.55561355297573,100.92279056145496,30.60661335353972,54.26489514445986,12.641607058823846,58.252015448153216,42.57926677268236,57.71938639833962,85.6814083059891
36.748807925460575,100.18419906499142,30.718795002006356,54.173200858129135,12.636036366053467,57.77784725425956,42.714264330724276,57.67161667557771,85.0165284358661
36.43245126881803,99.91433798405772,30.681189527133405,54.19236975884869,12.628567857759734,57.27288462512894,42.60937440025643,57.32198779545271,85.26503844066396
37.13349082408978,99.16953609443634,30.27224425714926,54.13460446698382,12.629403571784225,57.32104252920355,42.1377693014949,57.80105946509455,84.26456609583254
36.9492105002449,100.16769512586052,30.23658723570322,54.11969890275925,12.627837235502078,57.780669065863606,42.1989215106659,57.68393591692641,84.48995800138746
37.21992433929677,101.43651561348081,29.23802621535822,54.15987624785185,12.625874185903045,57.93228710165312,42.40041044744315,57.111866226164,83.10526316215919
37.33743334259939,99.83375248535012,28.488145338502733,54.09308538329344,12.630196473138817,57.71678223292864,42.27536189748717,57.81289473357035,83.7571726578852
36.67609485511807,99.66567097050017,29.13300150344308,54.270806389719056,12.631472423967658,57.81929952492676,42.33273636513984,58.01325467626719,85.84409340772015
37.38458038367227,99.50162285526109,28.754700415295765,54.32919623982713,12.64406015872245,58.04318263119389,41.88064591196134,58.33390548375854,84.77383364845281
37.092022743011235,101.5356203165791,28.41536916806083,54.48893230143207,12.646262167886313,58.61857352137568,41.888972360477226,57.73202875858555,84.80951897517131
37.567693577793534,101.29423659334462,28.51851187156885,54.65848526241973,12.651821195829871,58.45109617722557,42.03629687774644,57.70426644497364,83.95585399806646
37.66095605408323,99.59926462411937,29.277022158190313,54.54982169995061,12.654592465402683,57.935865121567744,41.83372886713319,58.168968757162645,84.25454918394696
37.49310578452521,101.93059152576083,28.635928698593087,54.695028738431134,12.642376241072496,58.07004879282411,42.005107216073625,56.970187186785935,83.10823977407442
37.765749147323355,100.83070554672294,29.224625924802137,54.71839076211147,12.648223590049412,58.49719980960849,41.71022520570153,58.015263795314866,84.05769635696501
37.71992120679339,100.59047654742785,29.13423137395746,54.863628930530126,12.654141217008599,58.979649671994395,42.08566032423683,58.63343300117065,85.28233379554277
37.58064986755568,101.13336768599795,28.665674130944996,54.940490880326244,12.653476984585286,58.85734658646614,41.98002563037328,58.197752070521645,85.0813670906311
37.99018803199772,100.83761704824946,29.48540897375939,54.970805926354615,12.651631366718881,59.302249743218546,41.51510708571003,58.809650088065055,85.09602160602547
37.79285832033563,100.45040914158581,28.998780175360416,55.036072877756695,12.657621145996153,59.441942265543034,41.7935785607433,59.17541080570319,86.17454107517074
37.848032063685466,102.67203897780935,28.77012426129853,55.071417924773364,12.661426393048686,59.399492586797166,41.56670030995668,57.8536212762223,84.18088820056217
37.858575017564974,101.68158987880481,29.036602493079386,55.07616872293745,12.66108269009648,59.40260225708299,41.427839197214965,58.42021385374233,84.98897683143042
38.015,102.45349736834834,28.639477417080332,55.144926906423066,12.661480575032572,59.65541608474265,41.55276276447087,58.226822526384936,84.46439227175496
37.964038639214856,101.92746536811526,28.453561327924614,55.16221271164497,12.680926609973497,59.49538406422796,41.29302291921098,58.37031642978457,84.8127840545363
37.99303429411088,101.86638514691224,28.849748737993888,55.19688859178154,12.682715845706223,60.099204470191424,41.218870493653284,58.99807319511342,85.71334545356974
37.89912884974556,98.7797769846831,28.794623697792094,55.21001221032708,12.680075425678412,60.13198439207558,41.53143033032045,60.87479262217783,88.68008700928573
